Index,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
348,2023/12/28,164.00,0,167.20,160.80,160.80,"49,575","8,106,071.50"
349,2023/12/27,164.00,0.37,179.00,161.50,166.00,"89,722","14,988,798.80"
350,2023/12/24,163.40,-2.21,182.50,163.40,170.00,"105,278","17,734,450.10"
351,2023/12/21,167.10,-6.12,181.00,167.10,181.00,"122,846","21,165,960.90"
352,2023/12/20,178.00,5.33,185.00,163.40,171.00,"117,618","20,176,576.70"
353,2023/12/19,169.00,0.6,171.00,161.70,165.10,"62,962","10,427,676.20"
354,2023/12/18,168.00,0.12,180.50,161.00,171.00,"147,614","25,274,116.40"
355,2023/12/17,167.80,9.67,168.10,143.30,153.00,"136,550","21,510,087.20"
356,2023/12/14,153.00,2.68,157.00,149.20,151.00,"68,512","10,459,102.40"
357,2023/12/13,149.00,9.96,149.00,135.00,137.00,"157,004","23,153,302.20"
358,2023/12/12,135.50,4.23,140.00,130.00,132.50,"100,255","13,476,212.40"
359,2023/12/11,130.00,-1.14,136.50,127.60,132.00,"137,710","18,034,001.30"
360,2023/12/10,131.50,8.23,132.00,122.00,122.00,"4,450","578,136.00"
361,2023/12/07,121.50,-1.14,124.40,120.00,122.00,"49,773","6,047,441.90"
362,2023/12/06,122.90,0.74,123.30,121.00,123.00,"9,279","1,134,389.70"
363,2023/12/05,122.00,-0.81,124.90,121.60,123.00,"21,848","2,680,526.20"
364,2023/12/04,123.00,-0.97,126.60,122.50,124.50,"16,470","2,040,738.50"
365,2023/12/03,124.20,-0.64,125.50,124.00,125.00,"9,178","1,145,183.60"
366,2023/11/30,125.00,-0.79,127.00,124.00,127.00,"13,188","1,644,045.30"
367,2023/11/29,126.00,-1.56,130.20,123.90,128.00,"17,387","2,193,477.00"
368,2023/11/28,128.00,0.47,129.00,126.30,128.80,"7,575","966,901.80"
369,2023/11/27,127.40,-0.93,132.50,127.40,131.00,"31,239","4,057,932.20"
370,2023/11/26,128.60,1.26,133.00,125.30,127.00,"27,106","3,491,608.70"
371,2023/11/23,127.00,0,129.50,120.00,129.50,"31,905","3,980,989.40"
372,2023/11/22,127.00,0.71,127.90,126.10,127.00,"5,618","714,294.40"
373,2023/11/21,126.10,-2.25,130.50,126.00,128.00,"3,812","483,824.00"
374,2023/11/20,129.00,-1.07,132.50,128.00,129.00,"14,840","1,932,190.90"
375,2023/11/09,130.40,1.48,131.90,121.40,128.00,"27,505","3,482,314.70"
376,2023/11/08,128.50,-0.39,134.10,128.50,131.40,"9,264","1,215,499.20"
377,2023/11/07,129.00,-0.23,132.00,129.00,130.30,"10,059","1,315,595.50"
378,2023/11/06,129.30,1.25,131.90,127.00,127.00,"16,031","2,087,784.00"
379,2023/11/05,127.70,-3.26,131.00,127.40,131.00,"14,997","1,927,382.90"
380,2023/11/02,132.00,-3.51,138.50,131.50,138.50,"10,557","1,396,961.00"
381,2023/11/01,136.80,3.71,136.80,130.00,133.00,"27,452","3,701,654.00"
382,2023/10/31,131.90,-0.83,132.60,130.00,130.40,"7,906","1,037,827.70"
383,2023/10/30,133.00,0.76,133.00,126.70,132.00,"17,138","2,235,406.80"
384,2023/10/29,132.00,5.71,134.60,126.00,126.00,"70,932","9,313,365.40"
385,2023/10/19,174.60,-0.23,181.50,174.00,177.00,"158,316","28,103,035.90"
386,2023/10/18,175.00,1.16,178.20,172.50,175.00,"47,996","8,425,934.60"
387,2023/10/17,173.00,-2.75,182.90,173.00,178.00,"39,571","7,023,091.90"
388,2023/10/16,177.90,-8.77,197.00,175.50,197.00,"60,863","10,939,005.20"
389,2023/10/12,195.00,-2.45,201.00,193.00,200.00,"30,273","5,936,353.50"
390,2023/10/11,199.90,0.96,212.70,196.70,200.00,"32,233","6,473,983.10"
391,2023/10/10,198.00,-2.94,211.00,196.00,207.00,"24,697","4,935,393.50"
392,2023/10/09,204.00,-2.86,212.00,195.10,211.00,"45,646","9,320,917.40"
393,2023/10/08,210.00,-8.7,233.00,210.00,233.00,"89,892","19,393,161.90"
394,2023/10/05,230.00,1.77,230.00,214.30,221.50,"45,389","9,978,381.00"
395,2023/10/04,226.00,-0.18,226.00,210.10,221.90,"49,025","10,724,826.50"
396,2023/10/03,226.40,7.81,226.40,206.20,210.00,"54,462","11,477,941.80"
397,2023/10/02,210.00,1.45,210.00,201.00,203.00,"62,166","12,819,104.30"
398,2023/10/01,207.00,-1.43,210.00,202.00,210.00,"40,333","8,295,097.00"
399,2023/09/27,210.00,2.44,217.00,197.00,205.00,"63,288","12,943,957.30"
400,2023/09/26,205.00,9.63,205.70,189.00,189.00,"52,139","10,408,532.30"
401,2023/09/25,187.00,0.59,193.80,182.30,186.00,"15,296","2,854,976.80"
402,2023/09/24,185.90,-1.95,192.00,182.60,190.00,"10,759","2,011,666.40"
403,2023/09/21,189.60,6.22,192.70,181.00,181.00,"26,455","5,015,937.30"
404,2023/09/19,178.50,6.57,182.00,166.00,167.50,"8,088","1,412,904.90"
405,2023/09/18,167.50,0.84,169.40,166.00,168.00,"8,611","1,442,929.30"
406,2023/09/17,166.10,-3.99,174.00,166.00,174.00,"6,059","1,019,859.60"
407,2023/09/13,173.00,4.85,177.00,164.50,165.00,"6,018","1,015,117.90"
408,2023/09/12,165.00,-0.9,168.50,159.90,168.50,"6,861","1,117,187.30"
409,2023/09/11,166.50,2.78,166.80,159.00,162.00,"18,269","3,001,858.80"
410,2023/09/10,162.00,-2.99,169.00,161.70,165.00,"7,764","1,267,815.00"
411,2023/09/07,167.00,-1.82,171.00,164.70,170.00,"10,410","1,743,128.50"
412,2023/09/05,170.10,-1.68,173.00,170.00,172.00,"1,905","324,950.00"
413,2023/09/04,173.00,0.58,174.00,168.60,172.00,"5,537","947,426.50"
414,2023/09/03,172.00,-0.92,172.00,166.50,172.00,"10,576","1,786,384.00"
415,2023/08/30,173.60,-0.86,177.00,173.60,174.90,"7,244","1,267,587.10"
416,2023/08/29,175.10,0.63,175.10,173.00,173.10,"1,969","343,897.70"
417,2023/08/28,174.00,0,177.00,172.00,175.90,"3,040","528,795.90"
418,2023/08/27,174.00,-2.79,179.00,174.00,179.00,"3,740","657,375.50"
419,2023/08/24,179.00,-3.71,187.00,177.00,187.00,"9,039","1,630,408.50"
420,2023/08/23,185.90,6.29,187.00,177.00,177.00,"11,119","2,030,132.10"
421,2023/08/22,174.90,0.52,175.00,171.30,175.00,"14,719","2,546,620.10"
422,2023/08/21,174.00,-2.25,177.00,173.00,177.00,"15,841","2,769,931.10"
423,2023/08/20,178.00,-2.2,184.00,176.00,184.00,"8,816","1,578,183.00"
424,2023/08/17,182.00,0.55,185.80,180.10,183.00,"7,879","1,443,970.40"
425,2023/08/16,181.00,-2.69,185.00,181.00,185.00,"10,940","1,993,169.80"
426,2023/08/15,186.00,-2.11,190.00,185.00,190.00,"5,828","1,088,487.30"
427,2023/08/14,190.00,-1.5,195.00,190.00,194.90,"5,869","1,123,712.70"
428,2023/08/13,192.90,0.94,194.90,191.20,193.00,"5,219","1,004,196.70"
429,2023/08/10,191.10,-2.7,197.40,190.00,194.00,"11,059","2,136,589.30"
430,2023/08/09,196.40,0.72,196.90,190.00,193.00,"12,150","2,340,245.50"
431,2023/08/08,195.00,-1.02,199.00,193.10,194.20,"7,175","1,402,362.00"
432,2023/08/07,197.00,-2.48,203.00,195.00,200.10,"16,650","3,295,508.70"
433,2023/08/06,202.00,-3.35,211.40,200.10,211.40,"8,190","1,668,236.70"
434,2023/08/03,209.00,-0.95,215.20,208.90,215.20,"3,925","825,707.00"
435,2023/08/02,211.00,0,211.00,207.00,210.80,"10,712","2,239,219.50"
436,2023/08/01,211.00,-2.76,217.00,211.00,215.00,"8,504","1,808,012.00"
437,2023/07/31,217.00,0.46,220.10,213.40,216.20,"8,913","1,920,733.00"
438,2023/07/30,216.00,0,219.00,213.30,219.00,"9,187","1,974,768.80"
439,2023/07/27,216.00,-0.92,220.30,215.50,218.00,"8,706","1,882,526.80"
440,2023/07/26,218.00,-1.36,223.00,218.00,221.00,"11,197","2,468,254.40"
441,2023/07/25,221.00,-1.34,224.00,221.00,224.00,"6,707","1,485,621.50"
442,2023/07/24,224.00,-0.88,230.00,222.00,230.00,"15,178","3,432,667.90"
443,2023/07/23,226.00,2.26,226.00,217.00,224.00,"19,502","4,356,176.80"
444,2023/07/20,221.00,2.31,223.00,215.20,219.00,"19,124","4,187,313.90"
445,2023/07/19,216.00,-2.26,220.00,215.50,218.10,"17,525","3,805,868.10"
446,2023/07/18,221.00,-0.45,224.50,218.40,222.00,"15,140","3,330,512.80"
447,2023/07/17,222.00,0,223.00,217.60,218.00,"15,134","3,350,277.10"
448,2023/07/16,222.00,0.54,225.00,216.20,225.00,"12,452","2,716,499.60"
449,2023/07/13,220.80,-2.21,234.80,220.80,229.00,"18,759","4,228,584.60"
450,2023/07/12,225.80,5.51,226.00,213.30,216.00,"29,611","6,569,604.20"
451,2023/07/11,214.00,-1.83,220.00,214.00,216.00,"9,224","1,986,299.10"
452,2023/07/10,218.00,-0.46,224.00,214.00,221.00,"22,643","4,940,652.00"
453,2023/07/09,219.00,-0.45,224.40,218.60,223.00,"31,028","6,839,240.70"
454,2023/07/06,220.00,-1.79,227.00,217.20,221.50,"29,962","6,616,045.70"
455,2023/07/05,224.00,-1.32,231.40,223.40,227.00,"28,656","6,447,040.00"
456,2023/07/04,227.00,-0.87,237.60,226.00,233.00,"11,071","2,537,120.10"
457,2023/07/03,229.00,-3.38,238.50,226.40,238.00,"40,511","9,410,060.60"
458,2023/07/02,237.00,-2.47,250.00,234.00,247.00,"62,277","15,029,556.30"
459,2023/06/28,243.00,4.29,250.90,226.50,234.00,"136,516","32,869,614.30"
460,2023/06/27,233.00,3.1,234.70,226.00,230.50,"14,746","3,403,473.70"
461,2023/06/26,226.00,0,238.00,224.50,230.50,"39,135","8,977,026.00"
462,2023/06/25,226.00,-1.31,232.00,222.00,231.00,"36,420","8,228,819.00"
463,2023/06/22,229.00,1.42,229.50,220.00,225.00,"23,026","5,158,854.00"
464,2023/06/21,225.80,-0.57,236.00,222.00,227.10,"32,260","7,286,143.70"
465,2023/06/20,227.10,-4.18,240.00,227.00,240.00,"26,546","6,196,913.60"
466,2023/06/19,237.00,-3.66,250.90,235.00,250.90,"32,526","7,843,542.70"
467,2023/06/18,246.00,0.99,246.00,239.00,239.00,"32,254","7,827,751.20"
468,2023/06/15,243.60,-0.45,246.00,238.00,246.00,"19,514","4,683,072.50"
469,2023/06/14,244.70,-0.93,251.90,240.10,244.10,"50,719","12,510,263.80"
470,2023/06/13,247.00,-0.2,251.00,245.00,251.00,"51,548","12,721,671.40"
471,2023/06/12,247.50,3.12,247.80,240.30,243.00,"40,415","9,888,939.20"
472,2023/06/11,240.00,0.13,246.80,238.00,243.00,"22,233","5,394,939.00"
473,2023/06/08,239.70,-1.24,246.00,235.00,246.00,"15,349","3,648,124.00"
474,2023/06/07,242.70,0.71,247.00,238.00,241.00,"27,412","6,670,598.60"
475,2023/06/06,241.00,3.21,244.00,231.10,231.10,"36,241","8,704,647.90"
476,2023/06/05,233.50,-2.1,242.00,233.50,240.00,"27,076","6,403,710.60"
477,2023/06/04,238.50,2.89,245.80,235.00,236.40,"20,207","4,804,978.90"
478,2023/06/01,231.80,1.71,235.00,222.00,229.90,"21,842","5,004,087.00"
479,2023/05/31,227.90,-1.56,239.30,224.30,227.00,"44,204","10,097,254.10"
480,2023/05/30,231.50,-2.53,238.40,230.00,238.00,"41,322","9,651,497.40"
481,2023/05/28,237.50,0.3,251.90,236.00,239.90,"66,284","16,203,247.70"
482,2023/05/24,236.80,0.98,239.00,229.00,235.00,"27,940","6,513,588.50"
483,2023/05/23,234.50,3.44,237.00,227.00,229.50,"40,760","9,549,020.90"
484,2023/05/22,226.70,-1,233.00,225.00,231.50,"13,558","3,098,641.30"
485,2023/05/21,229.00,0,236.90,226.00,229.00,"29,786","6,886,727.20"
486,2023/05/18,229.00,4.09,230.90,221.00,221.00,"30,888","7,029,651.60"
487,2023/05/17,220.00,0.92,225.00,217.00,220.00,"27,263","6,042,071.70"
488,2023/05/16,218.00,0.69,219.60,211.10,212.20,"9,913","2,156,122.00"
489,2023/05/15,216.50,0.7,218.00,211.00,214.00,"8,956","1,932,994.30"
490,2023/05/14,215.00,-2.18,221.90,212.00,221.90,"18,592","4,004,850.60"
491,2023/05/11,219.80,0.83,220.40,214.00,214.00,"7,590","1,646,704.90"
492,2023/05/10,218.00,-1.8,222.90,215.00,222.00,"7,112","1,553,489.10"
493,2023/05/09,222.00,-0.89,228.90,216.00,222.00,"11,940","2,672,495.70"
494,2023/05/08,224.00,-2.57,229.90,210.00,229.90,"90,627","19,656,884.90"
495,2023/05/07,229.90,-5.82,244.00,224.90,240.00,"16,571","3,857,561.50"
496,2023/05/04,244.10,-1.13,248.00,239.20,246.80,"14,040","3,417,925.60"
497,2023/05/03,246.90,-1.24,253.00,242.00,248.50,"9,090","2,232,084.50"
498,2023/05/02,250.00,-1.73,255.00,247.00,255.00,"11,037","2,764,420.40"
499,2023/04/30,254.40,-0.59,261.00,252.00,261.00,"12,970","3,289,051.90"
500,2023/04/27,255.90,-0.04,259.00,253.10,259.00,"12,120","3,082,004.40"
501,2023/04/26,256.00,-1.92,263.00,255.10,263.00,"13,888","3,563,039.30"
502,2023/04/25,261.00,1.6,262.00,255.00,260.00,"13,064","3,375,170.60"
503,2023/04/24,256.90,0.75,263.00,250.00,255.00,"20,781","5,317,372.80"
504,2023/04/23,255.00,-1.54,259.50,253.00,256.00,"18,668","4,761,399.50"
505,2023/04/20,259.00,-1.52,266.50,258.10,266.50,"8,147","2,126,330.60"
506,2023/04/19,263.00,0.38,264.90,257.00,264.90,"48,093","12,470,977.20"
507,2023/04/18,262.00,-0.68,268.90,258.70,258.70,"21,480","5,610,274.50"
508,2023/04/17,263.80,-1.93,269.70,262.00,269.00,"33,497","8,852,134.80"
509,2023/04/16,269.00,0.75,272.30,266.00,272.30,"28,947","7,789,671.90"
510,2023/04/13,267.00,-3.26,286.00,267.00,281.50,"37,891","10,306,458.40"
511,2023/04/12,276.00,4.9,277.00,266.00,268.30,"52,650","14,348,714.20"
512,2023/04/11,263.10,1.19,265.20,258.80,264.00,"19,361","5,075,182.60"
513,2023/04/10,260.00,0.66,268.50,259.00,263.30,"25,809","6,712,346.80"
514,2023/04/09,258.30,-4.33,278.00,258.30,275.00,"60,814","16,127,302.30"
515,2023/04/06,270.00,-1.39,279.20,265.00,279.20,"22,161","5,978,020.00"
516,2023/04/05,273.80,1.97,275.00,265.00,273.80,"37,840","10,255,326.50"
517,2023/04/04,268.50,3.67,270.00,259.10,264.10,"55,335","14,594,825.20"
518,2023/04/03,259.00,-0.77,265.40,254.00,258.00,"22,763","5,853,220.50"
519,2023/04/02,261.00,-2.61,271.00,258.00,268.00,"23,637","6,228,578.00"
520,2023/03/30,268.00,-1.03,273.20,267.00,270.00,"12,087","3,240,370.20"
521,2023/03/29,270.80,0.3,270.90,265.20,265.20,"4,589","1,231,586.40"
522,2023/03/28,270.00,0,280.50,265.00,275.30,"25,823","6,991,821.90"
523,2023/03/27,270.00,2.31,272.20,258.70,269.10,"18,046","4,752,259.10"
524,2023/03/26,263.90,-1.27,268.00,259.00,268.00,"22,318","5,855,576.00"
525,2023/03/23,267.30,-1.4,271.90,266.00,266.70,"17,981","4,825,913.30"
526,2023/03/22,271.10,-1.95,278.90,271.00,275.00,"33,336","9,150,340.60"
527,2023/03/20,276.50,2.03,276.90,267.00,274.00,"55,727","15,291,187.50"
528,2023/03/19,271.00,0.22,274.00,267.10,270.40,"17,724","4,796,592.20"
529,2023/03/16,270.40,0.15,275.00,266.00,266.30,"20,759","5,636,927.90"
530,2023/03/15,270.00,-1.14,275.00,268.00,272.00,"16,139","4,364,065.50"
531,2023/03/14,273.10,1.52,275.00,267.00,270.00,"25,951","7,061,739.30"
532,2023/03/13,269.00,-0.99,277.10,260.00,277.10,"27,061","7,295,728.40"
533,2023/03/12,271.70,-0.84,278.40,270.00,275.00,"70,091","19,183,515.20"
534,2023/03/09,274.00,5.38,274.00,263.00,264.00,"59,149","15,836,091.00"
535,2023/03/07,260.00,3.17,262.00,253.00,257.00,"13,786","3,563,357.40"
536,2023/03/05,252.00,-2.7,264.10,252.00,262.80,"24,926","6,373,068.20"
537,2023/03/02,259.00,-3,267.00,258.30,262.00,"31,012","8,129,504.80"
538,2023/03/01,267.00,-0.74,270.00,265.10,270.00,"16,405","4,375,318.80"
539,2023/02/28,269.00,-2.18,280.50,265.60,280.50,"23,306","6,329,225.20"
540,2023/02/27,275.00,0.36,279.40,260.10,279.40,"41,384","11,091,234.60"
541,2023/02/26,274.00,2.51,274.80,253.90,262.00,"53,329","13,957,180.10"
542,2023/02/23,267.30,-4.19,282.00,265.10,282.00,"61,709","16,555,418.60"
543,2023/02/22,279.00,5.68,279.30,265.00,265.00,"27,185","7,467,853.90"
544,2023/02/20,264.00,-0.38,269.30,260.60,269.30,"25,974","6,831,788.30"
545,2023/02/16,265.00,-3.64,280.50,263.10,280.50,"33,942","9,103,181.40"
546,2023/02/15,275.00,-1.43,284.50,273.30,276.00,"36,677","10,121,445.60"
547,2023/02/14,279.00,-1.41,288.50,274.40,288.50,"34,952","9,716,978.20"
548,2023/02/12,283.00,-4.39,291.00,278.90,291.00,"83,314","23,623,639.60"
549,2023/02/09,296.00,1.02,296.00,287.20,293.00,"60,213","17,603,720.30"
550,2023/02/08,293.00,-0.68,302.00,289.00,300.00,"61,847","18,147,678.60"
551,2023/02/07,295.00,7.31,297.80,276.00,276.00,"86,600","24,873,735.40"
552,2023/02/06,274.90,0.7,277.40,270.00,270.00,"29,030","7,930,677.80"
553,2023/02/05,273.00,-0.55,283.90,271.00,278.00,"49,691","13,781,339.50"
554,2023/02/02,274.50,-1.96,284.60,271.50,284.60,"52,418","14,385,775.30"
555,2023/02/01,280.00,1.08,286.00,271.60,282.50,"42,031","11,719,558.00"
556,2023/01/31,277.00,-2.12,290.70,274.00,278.00,"61,315","17,156,794.10"
557,2023/01/30,283.00,-4.71,299.90,280.80,299.90,"89,862","25,768,836.10"
558,2023/01/29,297.00,-0.34,305.00,287.00,292.10,"99,212","29,580,600.00"
559,2023/01/26,298.00,2.41,309.00,292.10,295.90,"99,047","29,694,726.10"
560,2023/01/25,291.00,5.24,300.00,275.00,278.70,"168,423","48,932,168.30"
561,2023/01/24,276.50,0.55,277.00,265.90,276.00,"48,064","13,042,291.70"
562,2023/01/23,275.00,-3.85,289.00,271.00,288.00,"69,792","19,387,066.50"
563,2023/01/19,286.00,0.88,289.00,277.90,280.00,"66,579","18,951,551.50"
564,2023/01/18,283.50,-0.46,297.00,278.40,290.00,"122,604","35,289,182.60"
565,2023/01/17,284.80,9.96,284.90,256.00,264.00,"87,550","23,897,940.50"
566,2023/01/12,259.00,-5.2,295.00,254.00,278.60,"129,473","34,736,792.80"
567,2023/01/10,273.20,-2.78,300.00,266.00,284.30,"150,333","43,121,474.10"
568,2023/01/09,281.00,9.34,281.80,260.00,262.00,"136,404","37,469,884.20"
569,2023/01/08,257.00,0.74,270.30,250.20,257.00,"121,405","31,534,965.00"
570,2023/01/05,255.10,2.86,261.00,249.00,251.00,"97,945","25,092,728.40"
571,2023/01/04,248.00,5.53,250.00,233.00,233.00,"111,602","27,147,814.30"
572,2023/01/03,235.00,-1.26,243.30,230.00,238.00,"68,572","16,112,785.20"
573,2023/01/02,238.00,0,240.70,233.00,238.00,"43,064","10,257,895.50"
574,2023/01/01,238.00,-0.42,246.00,230.00,242.60,"52,768","12,486,391.40"
575,2022/12/29,239.00,0.42,242.40,231.50,234.00,"63,300","15,117,647.40"
576,2022/12/28,238.00,0.89,252.00,226.00,234.00,"58,888","13,872,293.30"
577,2022/12/27,235.90,2.21,248.00,233.30,235.40,"154,524","37,187,943.60"
578,2022/12/26,230.80,9.96,230.80,214.00,214.00,"164,351","37,205,528.00"
579,2022/12/22,209.90,3.4,210.00,193.40,203.00,"84,321","17,063,711.30"
580,2022/12/21,203.00,9.14,203.00,181.50,185.00,"31,554","6,092,524.40"
581,2022/12/20,186.00,2.14,193.10,180.00,180.00,"8,292","1,562,497.10"
582,2022/12/19,182.10,2.02,185.60,179.00,181.00,"10,834","1,974,798.20"
583,2022/12/18,178.50,-4.03,192.00,177.00,189.00,"13,990","2,526,309.50"
584,2022/12/15,186.00,-2.36,194.00,186.00,194.00,"10,114","1,901,343.40"
585,2022/12/14,190.50,-1.3,196.80,190.50,196.80,"10,158","1,963,091.10"
586,2022/12/13,193.00,-0.52,197.80,191.00,196.10,"7,485","1,441,363.60"
587,2022/12/12,194.00,3.08,196.00,188.00,191.90,"18,527","3,566,750.30"
588,2022/12/11,188.20,-3.98,198.40,188.20,195.50,"18,831","3,610,025.20"
589,2022/12/07,196.00,-1.46,202.00,192.00,202.00,"11,344","2,232,936.20"
590,2022/12/06,198.90,-0.05,203.00,196.00,200.00,"18,363","3,651,901.20"
591,2022/12/05,199.00,-2.97,207.00,194.10,203.00,"24,316","4,847,145.90"
592,2022/12/04,205.10,-0.92,211.10,203.00,211.10,"21,970","4,537,743.30"
593,2022/12/01,207.00,-2.63,214.00,206.00,213.00,"28,719","6,013,898.80"
594,2022/11/30,212.60,-1.57,214.90,209.00,213.00,"19,567","4,153,485.10"
595,2022/11/29,216.00,0.84,217.00,209.00,210.00,"27,853","5,925,318.40"
596,2022/11/28,214.20,-1.2,227.00,207.00,219.90,"124,824","26,607,791.00"
597,2022/11/27,216.80,-1,222.90,211.00,222.90,"48,063","10,365,181.10"
598,2022/11/24,219.00,6.83,225.50,207.00,209.10,"119,649","25,989,288.20"
599,2022/11/23,205.00,9.98,205.00,186.30,189.50,"99,559","19,887,807.10"
600,2022/11/22,186.40,-1.27,204.00,186.40,191.00,"32,274","6,251,471.00"
601,2022/11/17,188.80,4.37,189.00,181.30,184.50,"15,600","2,898,849.10"
602,2022/11/16,180.90,1.12,182.00,179.00,180.00,"8,384","1,509,926.00"
603,2022/11/15,178.90,-1.92,186.00,176.40,184.00,"11,653","71,560.00"
604,2022/11/15,178.90,-1.92,186.00,176.40,184.00,"11,653","2,036,006.80"
605,2022/11/13,176.50,1.44,182.00,170.00,174.00,"9,336","1,641,690.80"
606,2022/11/13,176.50,1.44,182.00,170.00,174.00,"9,336","1,567,340.80"
607,2022/11/10,174.00,-2.25,182.00,172.20,180.90,"10,660","1,873,232.50"
608,2022/11/09,178.00,-6.37,187.00,178.00,187.00,"29,003","5,278,445.60"
609,2022/11/08,190.10,-3.01,199.00,189.30,199.00,"13,325","2,572,832.20"
610,2022/11/07,196.00,2.62,206.00,187.00,191.00,"39,366","7,672,968.40"
611,2022/11/06,191.00,3.3,193.80,182.00,182.00,"9,349","1,764,856.90"
612,2022/11/03,184.90,-0.05,187.00,181.50,187.00,"6,016","1,109,389.10"
613,2022/11/02,185.00,4.17,189.90,178.20,180.00,"35,411","6,515,239.60"
614,2022/11/01,177.60,7.77,179.20,165.00,166.00,"11,739","2,031,082.70"
615,2022/10/31,164.80,-0.84,167.50,164.20,167.50,"4,306","713,737.90"
616,2022/10/23,166.20,0.12,169.40,165.00,168.00,"8,927","1,482,060.50"
617,2022/10/20,166.00,-1.19,170.00,164.70,164.70,"3,665","615,821.00"
618,2022/10/19,168.00,-2.38,173.40,166.80,170.00,"11,788","1,989,428.20"
619,2022/10/17,172.10,-1.66,174.00,171.20,172.00,"3,214","552,428.00"
620,2022/10/16,175.00,-2.34,182.70,173.10,182.70,"6,958","1,213,264.80"
621,2022/10/13,179.20,-0.99,187.60,175.60,184.00,"10,357","1,866,793.40"
622,2022/10/12,181.00,4.02,184.70,173.00,177.00,"9,021","1,605,378.50"
623,2022/10/11,174.00,-1.69,176.00,173.50,174.60,"3,381","590,487.00"
624,2022/10/10,177.00,-2.21,183.50,176.10,181.10,"5,008","898,147.00"
625,2022/10/09,181.00,4.62,187.20,175.00,175.00,"4,983","895,392.90"
626,2022/09/29,173.00,-1.14,177.50,171.00,176.50,"6,170","1,069,282.50"
627,2022/09/28,175.00,-0.57,175.00,172.60,172.60,"4,519","783,100.20"
628,2022/09/27,176.00,1.15,184.60,171.50,174.00,"12,508","2,200,737.20"
629,2022/09/25,174.00,-1.69,175.90,170.60,175.90,"9,155","1,581,721.40"
630,2022/09/22,177.00,-1.28,183.00,174.00,181.00,"6,903","1,226,734.80"
631,2022/09/21,179.30,0.17,185.00,178.40,182.00,"10,010","1,818,068.40"
632,2022/09/20,179.00,-4.02,184.00,176.40,183.00,"16,797","3,013,386.80"
633,2022/09/18,186.50,-3.37,190.10,186.20,189.20,"13,134","2,469,538.90"
634,2022/09/16,193.00,-1.03,196.80,187.30,191.10,"14,030","2,668,197.50"
635,2022/09/15,195.00,-6.34,210.00,193.20,210.00,"34,308","6,858,953.00"
636,2022/09/14,208.20,3.58,213.00,200.00,201.90,"43,901","9,007,106.70"
637,2022/09/13,201.00,2.55,202.00,197.00,198.00,"9,822","1,966,186.30"
638,2022/09/12,196.00,0,202.00,193.00,199.00,"9,936","1,957,081.30"
639,2022/09/11,196.00,-4.34,205.00,196.00,204.90,"24,874","4,927,644.40"
640,2022/09/08,204.90,1.99,206.00,196.00,201.90,"12,995","2,612,566.40"
641,2022/09/07,200.90,0.45,203.90,198.10,198.10,"5,257","1,050,833.80"
642,2022/09/06,200.00,-3.38,205.50,200.00,204.90,"14,117","2,833,114.50"
643,2022/09/05,207.00,0.49,209.80,206.00,209.00,"10,066","2,094,019.70"
644,2022/09/04,206.00,1.48,209.00,200.00,206.00,"14,625","2,979,989.90"
645,2022/09/02,203.00,-0.98,209.00,203.00,208.00,"8,655","1,777,424.70"
646,2022/09/01,205.20,2.09,211.00,198.00,198.00,"17,105","4,049,456.00"
647,2022/08/31,201.00,-4.29,213.00,200.90,213.00,"16,055","3,251,298.10"
648,2022/08/30,210.00,-0.47,215.20,206.00,207.00,"3,630","763,444.00"
649,2022/08/29,211.00,0.91,213.00,204.40,213.00,"15,229","3,160,262.50"
650,2022/08/28,209.10,-4.3,220.00,207.00,220.00,"36,945","7,762,109.50"
651,2022/08/26,218.50,-2.02,224.00,215.00,224.00,"18,170","3,947,146.10"
652,2022/08/25,223.00,-1.76,229.90,220.00,223.10,"18,740","4,160,376.40"
653,2022/08/24,227.00,-0.22,232.00,223.90,227.00,"17,126","3,892,584.50"
654,2022/08/23,227.50,-0.87,230.00,223.30,230.00,"12,531","2,819,352.50"
655,2022/08/22,229.50,-1.08,232.90,222.90,227.40,"13,664","3,101,242.70"
656,2022/08/21,232.00,-1.9,238.00,223.00,231.80,"22,701","5,254,943.30"
657,2022/08/18,236.50,4.65,244.00,225.40,230.00,"25,276","5,875,080.50"
658,2022/08/17,226.00,-0.62,231.00,223.00,229.90,"17,103","3,870,430.00"
659,2022/08/16,227.40,-3.23,244.00,224.00,237.00,"23,594","5,477,768.30"
660,2022/08/15,235.00,7.31,236.00,218.00,223.00,"29,457","6,733,095.00"
661,2022/08/14,219.00,-2.45,231.00,218.00,220.10,"27,219","6,072,030.70"
662,2022/08/11,224.50,-3.65,240.00,222.00,237.60,"26,814","6,123,879.00"
663,2022/08/10,233.00,-0.13,243.90,225.70,234.00,"32,221","7,482,241.10"
664,2022/08/09,233.30,-6.68,250.00,233.30,250.00,"41,974","10,044,154.30"
665,2022/08/08,250.00,-2.34,260.00,241.10,260.00,"47,784","11,891,711.40"
666,2022/08/07,256.00,-0.39,262.50,252.90,260.00,"57,347","14,742,141.40"
667,2022/08/05,257.00,0.31,266.00,252.00,257.00,"82,976","21,614,565.20"
668,2022/08/04,256.20,4.15,262.10,238.50,248.00,"153,163","38,967,134.30"
669,2022/08/03,246.00,2.5,249.60,240.00,244.00,"50,187","12,281,079.30"
